book_id,isbn,authors,original_publication_year,original_title,language_code,rating,ratings_count
5941033,1400063736,Colum McCann,2009,Let the Great World Spin,en-US,3.93,71515
227865,141321318,Eoin Colfer,2003,The Eternity Code,eng,4.04,94437
43933,440236703,Harlan Coben,2001,Tell No One,eng,4.11,78070
17660,,Stephen King,1987,The Tommyknockers,eng,3.48,89262
5287473,1423121309,Rachel Hawkins,2010,Hex Hall,eng,3.96,109881
13099738,761169253,Austin Kleon,2010,Steal Like an Artist,en-US,3.86,93625
816,60512806,Neal Stephenson,1999,Cryptonomicon,eng,4.25,72683
16102004,1476730105,Christina Lauren,2013,Beautiful Bastard,eng,4.05,111668
14249,60959037,Barbara Kingsolver,2000,Prodigal Summer,en-US,3.98,78529
5204,452282829,Joyce Carol Oates,1996,We Were the Mulvaneys,eng,3.7,77251
102920,006097625X,Scott McCloud,1993,Understanding Comics: The Invisible Art,en-US,3.98,77277
7842288,316077054,"Kami Garcia, Margaret Stohl",2010,Beautiful Darkness,en-US,3.84,95447
12391521,1594485755,Jon Ronson,2011,The Psychopath Test,eng,3.91,44097
14865,743454553,Jodi Picoult,2005,Vanishing Acts,en-US,3.68,79662
15159,330419641,David Baldacci,1995,Absolute Power,eng,4.15,72481
6858,312976275,Janet Evanovich,2000,Hot Six,eng,4.18,99329
13624688,1401322786,Mitch Albom,2012,The Time Keeper,eng,3.85,72277
33456,60590270,Christopher Moore,2006,A Dirty Job,en-US,4.08,78523
1301,393324818,Michael   Lewis,2003,Moneyball: The Art of Winning an Unfair Game,en-US,4.24,66406
334123,078681859X,Jonathan Stroud,2003,The Amulet of Samarkand,en-US,3.99,86062
611298,446580503,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007,I Am America (And So Can You!),en-US,3.91,71023
763362,688014291,"Kenneth H. Blanchard, Spencer Johnson",1981,The One Minute Manager,en-US,3.85,70241
42697,553258478,Leon Uris,1958,Exodus,eng,4.33,77258
77163,068484477X,Ursula Hegi,1994,Stones from the River,en-GB,4.07,80056
2052,394758285,Raymond Chandler,1939,The Big Sleep,eng,4.04,84489
4799,014200068X,John Steinbeck,1945,Cannery Row ,eng,4.02,81598
11230081,446585025,Ellen DeGeneres,2011,Seriously...I'm Kidding,en-US,3.72,74358
65119,439272637,"Lemony Snicket, Brett Helquist",2000,The Miserable Mill,en-US,3.83,101325
11250053,316175676,Eowyn Ivey,2012,The Snow Child,eng,3.95,72328
17314430,,"J. Lynn, Jennifer L. Armentrout",2013,Wait for You,eng,4.19,106236
3293821,810970686,Jeff Kinney,2009,The Last Straw,eng,4.11,82518
6656,679433139,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308,La Divina Commedia,eng,4.06,74130
48757,1405204265,"Benjamin Hoff, Ernest H. Shepard",1982,The Tao of Pooh,eng,4.01,69975
13047090,1620610116,Jennifer L. Armentrout,2012,Onyx,eng,4.33,111448
13104080,62085530,Tahereh Mafi,2013,"Unravel Me (Shatter Me, #2)",eng,4.28,109183
28078,812968972,Sarah Dunant,2003,The Birth of Venus,en-US,3.79,78129
114954,,Eoin Colfer,2005,The Opal Deception,eng,4.04,95638
25074850,385354282,"David Lagercrantz, Stieg Larsson, George Goulding",2015,Det som inte dödar oss,eng,3.73,53751
26893819,081299860X,Emma Cline,2016,The Girls,eng,3.49,76761
179064,1582349908,Shannon Hale,2003,The Goose Girl,en-US,4.18,92952
21671,60584750,Dennis Lehane,2001,Mystic River,en-US,4.19,86103
7619057,99549344,Isaac Marion,2010,Warm Bodies,,3.93,66381
62446,451528352,"Mark Twain, Everett H. Emerson",1881,The Prince and the Pauper,eng,3.84,84682
16690,340837942,Robert A. Heinlein,1966,The Moon is a Harsh Mistress,eng,4.17,80366
6642715,670021458,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010,The Forty Rules of Love,eng,4.17,35283
6423,330371231,Janet Evanovich,1999,High Five,eng,4.17,92737
13596166,1781162646,Stephen King,2013,Joyland,eng,3.9,75018
13154150,1612620248,"Hajime Isayama, Sheldon Drzka",2010,進撃の巨人 1,eng,4.42,82565
46164,068480154X,F. Scott Fitzgerald,1933,Tender Is the Night,en-US,3.83,79008
306654,038531258X,Olive Ann Burns,1984,Cold Sassy Tree,,3.99,82281
92517,811214044,Tennessee Williams,1945,The Glass Menagerie,eng,3.67,90032
13586707,1609450787,"Elena Ferrante, Ann Goldstein",2011,L'amica geniale,eng,3.88,64637
368593,307353133,Timothy Ferriss,2007,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",eng,3.84,66129
43877,62515675,Robin S. Sharma,1996,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,eng,3.77,52031
10054335,670022691,Amor Towles,2011,Rules of Civility,eng,3.99,75541
61179,575077026,Larry Niven,1970,Ringworld,eng,3.96,76925
7824322,399254129,Ruta Sepetys,2011,Between Shades of Gray,eng,4.36,87718
439173,689818769,"Andrew Clements, Brian Selznick",1996,Frindle,en-US,3.79,83351
6578293,810983915,Jeff Kinney,2009,Dog Days,en-US,4.14,78592
13602426,62065246,Louise Erdrich,2012,The Round House,eng,3.91,67928
18130,,Madeleine L'Engle,1973,A Wind in the Door,eng,4.07,87277
13615258,006223742X,Veronica Roth,2012,Free Four: Tobias Tells the Divergent Story,eng,4.18,81621
22822858,385539258,Hanya Yanagihara,2015,A Little Life,eng,4.27,66782
156534,1563899809,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003,"Y: The Last Man, Vol. 1: Unmanned",eng,4.12,81326
10803121,765330423,Brandon Sanderson,2011,The Alloy of Law,eng,4.2,72185
7981206,,Charlaine Harris,2011,Dead Reckoning,eng,3.77,87066
60792,345452003,"Anne Tyler, Jennifer Bassett",1985,The Accidental Tourist,eng,3.9,80075
12000020,1442408928,Benjamin Alire Sáenz,2012,Aristotle and Dante Discover the Secrets of the Universe,,4.34,108884
17184,451528522,H.G. Wells,1897,The Invisible Man,eng,3.62,84778
10374,,"Haruki Murakami, Alfred Birnbaum",1985,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],eng,4.15,63764
1428,61122092,"Paulo Coelho, Alan R. Clarke",1994,Na margem do rio Piedra eu sentei e chorei,eng,3.57,62106
62111,1402726023,"Johann David Wyss, Scott McKowen, Arthur Pober",1812,Der Schweizerische Robinson,eng,3.92,78355
133266,450542882,Stephen King,1990,Four Past Midnight,en-GB,3.9,76376
13486122,1937044963,Jennifer Probst,2012,The Marriage Bargain,eng,3.81,91630
77390,553213148,L.M. Montgomery,1909,Anne of Avonlea,en-US,4.21,99918
824204,448405202,"Watty Piper, Doris Hauman, George Hauman",1930,The Little Engine That Could,en-US,4.15,82102
16176440,399162097,Karen Joy Fowler,2013,We Are All Completely Beside Ourselves,eng,3.71,59973
31360,765304740,Orson Scott Card,1996,Children of the Mind,eng,3.74,74517
338798,679722769,James Joyce,1922,Ulysses,eng,3.74,76791
816953,142401773,Sarah Dessen,1998,Someone Like You,eng,3.94,84358
3273,312304358,Alan Brennert,2003,Moloka'i,en-US,4.15,75307
11901,99471426,Anne Rice,1990,The Witching Hour,eng,4.1,79824
17309,1581345283,Frank E. Peretti,1986,This Present Darkness,eng,4.24,71815
16113791,,Jessica Sorensen,2012,The Coincidence of Callie & Kayden,eng,4.21,97615
24612118,1594634475,Lauren Groff,2015,Fates and Furies,eng,3.56,66085
22695,440243750,Judy Blume,1998,Summer Sisters,,3.83,73515
138959,64400565,"E.B. White, Garth Williams",1945,Stuart Little,en-US,3.88,89033
46654,380508567,Isaac Asimov,1953,The Foundation Trilogy,eng,4.39,72311
771,375708111,Brian Greene,1999,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",en-US,4.06,32626
131123,64408639,"Lemony Snicket, Brett Helquist",2000,The Austere Academy,eng,3.97,99311
6424,312980140,Janet Evanovich,2001,Seven Up,en-US,4.15,94506
5391115,61662763,Kelley Armstrong,2009,The Awakening,eng,4.16,95026
91479,451459407,Jim Butcher,2003,Death Masks,eng,4.32,83664
786256,152802177,Janell Cannon,1993,Stellaluna,en-US,4.22,87423
902715,575077883,Joe Abercrombie,2007,Before They Are Hanged,eng,4.27,68865
898885,345494997,Nancy Horan,2007,Loving Frank,en-US,3.73,72734
6425,312983867,"Janet Evanovich, Lorelei King",2002,Hard Eight,en-US,4.17,93057
150037,60566221,"Lemony Snicket, Brett Helquist",2001,The Vile Village,eng,3.94,89733
67920,446359408,Flora Rheta Schreiber,1973,Sybil,en-US,3.99,72493
55030,375508325,Carl Sagan,1980,Cosmos,eng,4.35,76440
22288,1400032822,Chuck Palahniuk,2005,Haunted: A Novel of Stories,eng,3.59,68861
37095,051722285X,Rosamunde Pilcher,1987,The Shell Seekers,eng,4.13,73573
4952,1932416641,Dave Eggers,2006,What Is the What: The Autobiography of Valentino Achak Deng,eng,4.16,59333
23878,140003471X,"Gabriel García Márquez, Gregory Rabassa",1981,Crónica de una muerte anunciada,eng,3.95,56200
1848444,582416396,"Ronald Holt, Arthur Conan Doyle",1891,A Scandal in Bohemia,,4.22,65422
10587120,805093079,"Bill O'Reilly, Martin Dugard",2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,eng,4.02,71868
17262100,307265749,Jhumpa Lahiri,2013,The Lowland,eng,3.82,62231
60400,142406635,John Flanagan,2004,The Ruins of Gorlan,eng,4.2,83085
5152478,067001110X,Laurie Halse Anderson,2009,Wintergirls,eng,3.98,87665
5354,385339674,John Grisham,2000,The Brethren,,3.71,69351
45112,553565699,Robin Hobb,1997,Assassin's Quest,eng,4.18,67125
228296,451194004,Ira Levin,1967,Rosemary's Baby,eng,3.96,78766
59219,375507779,"Stephen King, Peter Straub",1984,The Talisman,en-US,4.12,79508
140974,812550293,Robert Jordan,1998,The Path of Daggers,eng,3.9,74815
412732,140042520,Jack Kerouac,1958,The Dharma Bums,en-US,3.94,62454
6468666,1841497126,Kelley Armstrong,2010,The Reckoning,en-GB,4.21,92922
11869272,1400067553,Katherine Boo,2012,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",en-US,3.97,69596
152380,152058109,"P.L. Travers, Mary Shepard",1934,Mary Poppins,en-US,4.05,82706
887877,553804685,Scott Lynch,2007,Red Seas Under Red Skies,eng,4.23,68255
139253,679734775,Sandra Cisneros,1984,The House on Mango Street,eng,3.57,81579
1971304,670018708,David Benioff,2008,City of Thieves,en-GB,4.28,68063
1421990,61245089,Jeaniene Frost,2007,Halfway to the Grave,eng,4.18,106608
31456,141318309,"Roald Dahl, Quentin Blake",1980,The Twits,eng,3.94,82458
334643,60278250,Garth Nix,2003,Abhorsen,en-US,4.29,80740
7510,446612545,"James Patterson, Peter de Jonge",2002,The Beach House,eng,3.82,68676
10611,751504572,Stephen King,1987,Eyes of the Dragon,eng,3.92,72714
112,441104029,Frank Herbert,1976,Children of Dune,eng,3.9,74133
8855321,1841499889,James S.A. Corey,2011,Leviathan Wakes,eng,4.2,68416
18006496,1619636042,Sarah J. Maas,2015,Queen of Shadows,eng,4.6,99067
15197,679729771,Art Spiegelman,1991,Maus II : And Here My Troubles Began ,eng,4.41,90147
310258,140501827,Ezra Jack Keats,1962,The Snowy Day,eng,4.13,81914
40331,747267634,Janet Evanovich,2003,To the Nines,eng,4.16,86963
12987977,312554192,Emily Giffin,2012,Where We Belong,en-US,3.86,68224
16213,385495226,Richard   Preston,1994,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,eng,4.1,72207
9557,99448475,"Haruki Murakami, Philip Gabriel",1999,スプートニクの恋人 [Supūtoniku no Koibito],eng,3.82,62229
17465453,670024856,Elizabeth Gilbert,2012,The Signature of All Things,eng,3.81,61135
8600,1592402038,Lynne Truss,2003,"Eats, Shoots and Leaves",en-US,3.86,79117
30264,60572965,Kim Harrison,2004,Dead Witch Walking,en-US,4.04,91390
196970,399231900,"Clement C. Moore, Jan Brett",1986,,en-US,4.36,81553
2832909,752898477,Diana Gabaldon,2009,An Echo in the Bone,eng,4.42,68854
7488244,61996165,Cynthia Hand,2011,Unearthly,en-US,4.06,99942
73186,310226058,Lee Strobel,1988,The Case for Christ,,4.1,67128
13888,812577566,Robert Jordan,2005,Knife of Dreams,en-US,4.12,71379
13083,440421705,Carl Hiaasen,2002,Hoot,eng,3.81,75275
12914,679729526,"Virgil, Robert Fitzgerald",-17,Æneis,eng,3.81,75051
13503109,1594487367,Junot Díaz,2012,This is How You Lose Her,eng,3.75,66720
17803,307265838,"Haruki Murakami, Jay Rubin",2004,アフターダーク [Afutā dāku],eng,3.68,64278
227265,553375407,Daniel Quinn,1992,Ishmael: An Adventure of the Mind and Spirit,en-US,3.97,63304
6584188,1416995552,Jenny Han,2010,It's Not Summer Without You,en-US,4.14,80367
10194514,373210493,Katie McGarry,2012,Pushing the Limits,eng,4.08,93818
111450,439321611,"Kennilworthy Whisp, J.K. Rowling",2001,Quidditch Through the Ages,eng,3.85,90908
147732,395401461,"Harry Allard, James  Marshall",1977,Miss Nelson Is Missing!,eng,4.26,77206
9014,451196716,"Richard Bachman, Stephen King",1979,The Long Walk,eng,4.11,71775
172327,60566213,"Lemony Snicket, Brett Helquist",2001,The Ersatz Elevator,eng,4.01,90071
12930,385732538,Lois Lowry,2004,Messenger ,eng,3.9,79746
42898,451412354,J.R. Ward,2007,Lover Revealed,eng,4.3,97830
5413,385516487,"Stephen King, Jerry N. Uelsmann",2005,'Salem's Lot The Illustrated Edition,eng,4.25,72797
83369,316057770,"Trenton Lee Stewart, Carson Ellis",2007,The Mysterious Benedict Society,en-US,4.14,87335
43369,446579807,Christopher Hitchens,2007,God is Not Great: How Religion Poisons Everything,eng,3.96,64347
17029526,1301627445,Abbi Glines,2013,"Never Too Far (Too Far, #2)",eng,4.21,97616
15860,61015733,Michael Crichton,2004,State of Fear,eng,3.69,65397
10798416,316122386,Jennifer E. Smith,2012,The Statistical Probability of Love at First Sight,eng,3.8,89356
59263,786836547,Jonathan Stroud,2004,The Golem's Eye,en-US,4.09,69058
9566,184243022X,Tom Robbins,1980,Still Life with Woodpecker,eng,4.04,56802
49465,156031663,Jenna Blum,2004,Those Who Save Us,en-US,4.12,68480
1110,385340540,John Grisham,2005,The Broker,eng,3.77,65428
8235178,1595143971,Beth Revis,2011,Across the Universe,eng,3.78,94176
347852,671250671,M. Scott Peck,1978,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",en-US,4.03,61238
99383,451459873,Jim Butcher,2004,Blood Rites,eng,4.33,79627
297249,807508527,"Gertrude Chandler Warner, L. Kate Deal",1942,The Boxcar Children,en-US,4.09,92916
16171291,143123238,A.S.A. Harrison,2013,The Silent Wife,eng,3.3,60323
10600242,91940737,Caitlin Moran,2011,How to Be a Woman,eng,3.73,70446
17927395,,Sarah J. Maas,2016,A Court of Mist and Fury,eng,4.72,108384
9439303,297854399,Keith Richards,2010,Life,en-GB,3.84,60409
85301,676979343,Jhumpa Lahiri,2008,Unaccustomed Earth,eng,4.11,60126
5191,316601950,Anita Shreve,1998,The Pilot's Wife,eng,3.5,71777
11762,140283307,Don DeLillo,1985,White Noise,eng,3.86,55678
42389,743464117,Stephen E. Ambrose,1992,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",eng,4.42,66079
22463,785819118,Charles Darwin,1859,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,eng,3.97,64162
25179,1891830430,Craig Thompson,2003,Blankets,eng,4.06,70454
2731276,61374229,David Wroblewski,2008,The Story of Edgar Sawtelle,eng,3.6,70382
5171,345439104,Christina Schwarz,2000,Drowning Ruth,eng,3.73,67768
51504,876850867,Charles Bukowski,1971,Post Office,en-US,4.01,59295
469571,679744398,Cormac McCarthy,1992,All the Pretty Horses,eng,3.97,68451
3586,1593082045,"Arthur Conan Doyle, Kyle Freeman",1914,"Sherlock Holmes: The Complete Novels and Stories, Vol 2",,4.46,66857
1237398,1569319014,"Eiichirō Oda, Andy Nakatani",1997,"One Piece, Volume 01",eng,4.42,67047
29127,451450523,Peter S. Beagle,1968,The Last Unicorn,eng,4.18,76277
769483,60577312,Angie Sage,2005,Magyk,eng,3.8,86805
781110,689848919,Laurie Halse Anderson,2000,Fever 1793,en-US,3.89,81945
1914973,670018864,Tana French,2008,The Likeness,eng,4.05,72480
22551730,307408868,Erik Larson,2015,Dead Wake: The Last Crossing of the Lusitania,eng,4.07,61439
77270,812504690,Rudyard Kipling,1894,The Jungle Book,eng,3.94,67107
18144124,1439177724,Terry Hayes,2013,I Am Pilgrim,eng,4.23,49740
6295,872863107,"Allen Ginsberg, William Carlos Williams",1956,Howl and Other Poems ,eng,4.14,71968
170548,073380084X,Richard Carlson,1997,Don't Sweat the Small Stuff,eng,3.95,63324
11192642,1617750255,"Adam Mansbach, Ricardo Cortés",2011,Go the Fuck to Sleep,eng,4.26,71816
360,345418778,Douglas Adams,1992,Mostly Harmless,en-US,3.96,72426
10883,074325807X,Walter Isaacson,2003,Benjamin Franklin: An American Life,eng,3.96,70335
8366402,385343833,Téa Obreht,2011,The Tiger's Wife,eng,3.37,66104
60510,778324338,Maria V. Snyder,2005,Poison Study,eng,4.16,96417
304027,451222350,J.R. Ward,2007,Lover Unbound,eng,4.33,97514
64222,60502932,Terry Pratchett,2004,Going Postal,eng,4.36,75186
323355,967686563,"Anonymous, Joseph Smith Jr.",1830,The Book of Mormon,eng,4.37,63530
813214,451223292,Stephen King,1980,The Mist,en-US,3.92,82062
17683,045146091X,Jim Butcher,2005,Dead Beat,eng,4.43,78123
18966819,345539826,Pierce Brown,2015,Golden Son,eng,4.46,57614
47989,055215430X,Terry Pratchett,2002,Night Watch,eng,4.47,71271
34506,61020702,Terry Pratchett,1986,The Light Fantastic,en-US,3.94,75196
6516450,316078573,Malcolm Gladwell,2009,What the Dog Saw and Other Adventures,eng,3.82,65277
25574782,62430874,Karin Slaughter,2015,Pretty Girls,eng,3.95,60737
944076,575077905,Joe Abercrombie,2008,Last Argument of Kings,eng,4.26,65068
20926278,1476770387,Stephen King,2014,Revival,en-US,3.75,53662
7779,679800034,Dr. Seuss,1954,Horton Hears a Who!,eng,4.16,80883
817791,393330478,Michael   Lewis,2006,The Blind Side: Evolution of a Game,eng,4.16,37792
47624,60590165,Garth Nix,2001,Lirael,en-US,4.29,78903
13139,316155594,James Patterson,2006,School's Out Forever,en-US,4.16,90157
6690979,316080845,"Yana Toboso, Tomo Kimura",2007,黒執事 I [Kuroshitsuji I],eng,4.37,74378
13206900,312642989,Marissa Meyer,2015,Winter,eng,4.49,100464
51497,141439734,"Robert Louis Stevenson, Robert Mighall",1886,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,eng,3.94,80299
13027304,545457823,Emily Seife,2012,,en-US,4.4,67264
3428935,345503805,Peter V. Brett,2008,The Painted Man,eng,4.27,64416
29797,486426750,John Bunyan,1678,,,3.98,67777
220968,440241022,Lee Child,2005,One Shot,eng,4.2,63335
12893742,1423140575,Rick Riordan,2012,The Serpent's Shadow,eng,4.28,82757
472343,1416552510,Stephen King,2008,Duma Key,en-US,3.93,73807
1278752,330448447,Kate Morton,2006,The Shifting Fog,eng,3.93,69948
13891,081257558X,Robert Jordan,2000,,en-US,3.92,71355
91474,451461037,Jim Butcher,2006,Proven Guilty,eng,4.41,75133
17876,451529553,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",1864,Записки из подполья,eng,4.17,65900
37380,618084746,Carson McCullers,1940,The Heart is a Lonely Hunter,eng,3.97,67643
16131484,,Rick Yancey,2014,The Infinite Sea,eng,3.94,78314
43545,441627404,T.H. White,1958,The Once and Future King,eng,4.08,76911
34484,552152978,Terry Pratchett,1992,Small Gods,en-GB,4.27,72588
368468,385323069,Christopher Paul Curtis,1999,"Bud, Not Buddy",eng,3.89,73000
38990,618477942,Alison Bechdel,2006,,eng,4.12,48305
1713426,006135323X,Dan Ariely,2007,Predictably Irrational: The Hidden Forces that Shape Our Decisions,en-US,4.1,61496
